candidate_id,resume_text,job_role
648,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
649,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
650,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
651,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
652,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
653,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
654,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
655,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
656,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
657,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
658,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
659,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
660,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
661,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
662,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
663,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
664,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
665,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
666,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
667,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
668,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
669,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
670,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
671,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
672,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
673,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
674,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
675,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
676,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
677,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
678,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
679,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
680,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
681,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
682,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
683,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
684,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
685,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
686,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
687,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
688,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
689,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
690,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
691,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
692,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
693,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
694,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
695,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
696,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
697,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
698,"Candidate with skills: Scrum, Agile, Project Management, Leadership. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
699,"Candidate with skills: Python, Pandas, SQL, Data Visualization. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
700,"Candidate with skills: Kubernetes, Helm, AWS, Docker, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
701,"Candidate with skills: HTML, CSS, JavaScript, Angular. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
702,"Candidate with skills: Python, TensorFlow, Deep Learning, NLP. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
703,"Candidate with skills: Java, Kotlin, Android Development, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
704,"Candidate with skills: Python, Flask, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
705,"Candidate with skills: Java, Spring Boot, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
706,"Candidate with skills: Adobe XD, Figma, UI/UX Design, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
707,"Candidate with skills: SQL, R, Tableau, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
708,"Candidate with skills: C++, Unity, Game Physics, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
709,"Candidate with skills: AWS, Jenkins, Docker, Ansible. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
710,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
711,"Candidate with skills: Python, TensorFlow, Keras, Machine Learning. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
712,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
713,"Candidate with skills: React, JavaScript, HTML, CSS, TypeScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
714,"Candidate with skills: Java, Hibernate, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
715,"Candidate with skills: Digital Marketing, SEO, Content Creation, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
716,"Candidate with skills: HR Management, Recruitment, Communication. Qualification: Master's in Human Resources. Experience level: Senior.",HR
717,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
718,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
719,"Candidate with skills: Network Security, Penetration Testing, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
720,"Candidate with skills: Agile, JIRA, Stakeholder Management, Scrum. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
721,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
722,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
723,"Candidate with skills: Kubernetes, Docker, GCP, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
724,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
725,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
726,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
727,"Candidate with skills: C++, Unreal Engine, Game Design, 3D Modeling. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
728,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
729,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
730,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
731,"Candidate with skills: React, TypeScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
732,"Candidate with skills: Java, Spring, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
733,"Candidate with skills: Marketing Strategy, SEO, Social Media, PPC. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
734,"Candidate with skills: HR Policies, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
735,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
736,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
737,"Candidate with skills: Network Security, Ethical Hacking, Firewalls. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
738,"Candidate with skills: Agile, Scrum, Project Management, Leadership. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
739,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
740,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
741,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
742,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
743,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
744,"Candidate with skills: Python, Flask, JavaScript, PostgreSQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
745,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
746,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
747,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
748,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
749,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
750,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
751,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
752,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
753,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
754,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
755,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
756,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
757,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
758,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
759,"Candidate with skills: Network Security, Penetration Testing, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
760,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
761,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
762,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
763,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
764,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
765,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
766,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
767,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
768,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
769,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
770,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
771,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
772,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
773,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
774,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
775,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
776,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
777,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
778,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
779,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
780,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
781,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
782,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
783,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
784,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry,.",Full Stack Python Developer
785,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
786,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
787,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
788,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
789,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
790,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
791,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
792,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
793,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
794,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
795,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
796,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
797,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
798,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
799,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
800,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
801,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
802,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
803,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
804,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
805,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
806,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
807,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
808,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
809,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
810,"Candidate with skills: Solidity, Web3js, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
811,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
812,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
813,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
814,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
815,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
816,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
817,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
818,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
819,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
820,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
821,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
822,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
823,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
824,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
825,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
826,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
827,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
828,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
829,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
830,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
831,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
832,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
833,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
834,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
835,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
836,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
837,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
838,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
839,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
840,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
841,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
842,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
843,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
844,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
845,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
846,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
847,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
848,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
849,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
850,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
851,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
852,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
853,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
854,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
855,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
856,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
857,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
858,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
859,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
860,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
861,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
862,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
